lw lq med uq uw avg pos
0.04996817313812858 0.1301546391752577 0.25348749762403894 0.47293094566213145 0.5035841932532723 0.28706387280868584 1
0.06997455470737914 0.2608695652173913 0.2608695652173913 0.3170731707317073 0.47955390334572495 0.2785302562462937 2
0.0 0.07746478873239436 0.0926434743665984 0.30617977528089885 0.431004560681277 0.16346581136236582 3
0.015444015444015446 0.025974025974025976 0.2020539602146289 0.3888506538196834 0.47430081260282164 0.20762743026482885 4
0.0 0.0 0.05361762609983925 0.2869757174392936 0.4950173310225303 0.14146590764380493 5
0.005681818181818182 0.046511627906976744 0.10343496719413353 0.17777777777777778 0.43835093378783946 0.15305209839246384 6
0.056915949702183985 0.1301546391752577 0.25275404413523606 0.47293094566213145 0.5512679162072768 0.27285051555505596 10
0.02902208201892744 0.23021978021978023 0.2608695652173913 0.3170731707317073 0.4171195652173913 0.26352716067586823 11
0.0 0.07746478873239436 0.12562369225816836 0.30617977528089885 0.36805310960726306 0.1679304813862707 12
0.020100502512562818 0.025974025974025976 0.19746858703492093 0.3888506538196834 0.433432581880051 0.2075659483987905 13
0.0 0.0 0.03739624290083006 0.2807203712769639 0.3577562579937877 0.10370184019545678 14
0.022477522477522476 0.046511627906976744 0.10343496719413353 0.17777777777777778 0.43835093378783946 0.14848179978942377 15
0.019607843137254905 0.1301546391752577 0.21111930261639905 0.47293094566213145 0.6793634490635966 0.2827132568875223 19
0.07361002349256068 0.2222222222222222 0.2608695652173913 0.3170731707317073 0.49781659388646293 0.2650931225539565 20
0.0 0.0 0.07746478873239436 0.30617977528089885 0.3914496588218911 0.15152544058618267 21
0.014084507042253523 0.025974025974025976 0.21132012918169063 0.3888506538196834 0.5044642857142857 0.21512724775828085 22
0.0 0.0 0.03401823796043091 0.2869757174392936 0.38563552700121556 0.11359576099497463 23
0.011135857461024499 0.046511627906976744 0.10208849626780425 0.1617793501048218 0.43835093378783946 0.13273154789234873 24
