lw lq med uq uw avg pos
0.08512064343163539 0.19271863870201822 0.22664659809481547 0.42231194341016864 0.42839453030465835 0.28612816073167247 1
0.08798283261802575 0.1896551724137931 0.22514204545454547 0.3283582089552239 0.40839694656488545 0.2533530882032107 2
0.0 0.10048923679060665 0.16666666666666666 0.2414227063538169 0.31802044775914023 0.15346817384115283 3
0.05821917808219178 0.0709812108559499 0.18791204746699144 0.27020525978191146 0.33056564608199274 0.1716876951538131 4
0.02962962962962963 0.15625 0.16190353265261703 0.20473157415832574 0.24292562239059842 0.17213907822034422 5
0.01680672268907563 0.13253012048192772 0.21435121503897292 0.21920058404818396 0.3575761114164269 0.1861512609887732 6
0.19271863870201822 0.19271863870201822 0.30751529105609343 0.42231194341016864 0.42231194341016864 0.30751529105609343 10
0.1896551724137931 0.1896551724137931 0.26574160447761197 0.3283582089552239 0.3283582089552239 0.26199998570366556 11
0.0 0.0 0.1677687351644625 0.20396879377853025 0.31802044775914023 0.14924856389379196 12
0.0709812108559499 0.0709812108559499 0.18039506926328097 0.27020525978191146 0.27020525978191146 0.17222687430965572 13
0.06463878326996197 0.15515594181459566 0.19011885263826678 0.20473157415832574 0.20689655172413793 0.17199751461918533 14
0.036371800628648414 0.13253012048192772 0.21435121503897292 0.21920058404818396 0.3053914028633605 0.19541314510892807 15
0.08512064343163539 0.18610547667342797 0.2259621831835859 0.2630846426182343 0.42231194341016864 0.23902597306952927 19
0.18032786885245902 0.1896551724137931 0.21875 0.3283582089552239 0.38765466816647914 0.2527558189897989 20
0.0 0.0 0.1677687351644625 0.17590185065988242 0.31802044775914023 0.13299455502793614 21
0.06882591093117409 0.0709812108559499 0.2617226471566345 0.27020525978191146 0.33056564608199274 0.186769051239117 22
0.04326923076923077 0.09833835288082222 0.15649504027765876 0.18690674207141272 0.246537854735981 0.150612087880443 23
0.031194160583941605 0.12723663401657964 0.21435121503897292 0.21920058404818396 0.3053914028633605 0.17061444228135111 24
0.1264986542696354 0.1967645653358819 0.2496919408242539 0.3473347998087546 0.45857178967637735 0.2733518976293998 28
0.13730447148048666 0.1896551724137931 0.20344827586206898 0.3010467928934857 0.40839694656488545 0.24112556402315358 29
0.0 0.16666666666666666 0.1677687351644625 0.28199244711607296 0.31802044775914023 0.19592177607678493 30
0.06614785992217899 0.08530044977281101 0.1610399982675132 0.27020525978191146 0.2942947967207629 0.1690448651300082 31
0.0069605568445475635 0.09211404210316623 0.1539755298382599 0.19221885889033738 0.23168226432321387 0.14400901134859623 32
0.03622135271101175 0.08536108102856046 0.13253012048192772 0.21435121503897292 0.27510204081632655 0.1420866316185506 33
0.08512064343163539 0.16347982996299368 0.20687572740192495 0.2848019831319759 0.42231194341016864 0.23439711725988152 37
0.08798283261802575 0.18591097985198327 0.22853890451319137 0.2805416231047823 0.36792452830188677 0.2287413556910535 38
0.0 0.061567164179104475 0.1677687351644625 0.23861025610380232 0.281144665336727 0.15325355315450337 39
0.05582922824302135 0.0709812108559499 0.23383006569276704 0.26699258353471 0.2965865903645125 0.18006325951763474 40
0.0 0.10406338559325137 0.13486365705300615 0.19142696263040762 0.24292562239059842 0.14011492365119732 41
0.01680672268907563 0.12949118571345267 0.19127592921228742 0.21607756317430882 0.3575761114164269 0.1720893831250864 42
0.08027812895069532 0.13100077680980288 0.20970560146992745 0.3148070117574397 0.4896994678293579 0.23182948932605474 46
0.04331348132106118 0.16835601774596226 0.20118265017883571 0.2703225270064755 0.388487724365587 0.2104243387977223 47
0.0 0.0 0.15143889048816594 0.1849897628668173 0.3149130495403551 0.12732326583226988 48
0.05821917808219178 0.0709812108559499 0.1835943229009812 0.26985394652442524 0.3033965593295103 0.17381137281257938 49
0.0 0.07436551049954834 0.11048315602836878 0.16416522990801355 0.23672883787661406 0.11776817226225611 50
0.019748653500897665 0.1166685936466597 0.1464498179393815 0.21920058404818396 0.3970183798502382 0.16620958693999344 51
