lw lq med uq uw avg pos
0.08067826049461352 0.27037485414035944 0.42231194341016864 0.42231194341016864 0.4896994678293579 0.3516161411745187 1
0.04331348132106118 0.1896551724137931 0.1896551724137931 0.20005941019580084 0.2905875450507083 0.19042933801215 2
0.038338658146964855 0.16887080366225837 0.23637583249183727 0.2600660066006601 0.31802044775914023 0.2200439781462855 3
0.1834603862011687 0.26657539768543576 0.27020525978191146 0.27020525978191146 0.2965865903645125 0.2642912358693435 4
0.0 0.12916857034673504 0.20473157415832574 0.20473157415832574 0.246537854735981 0.16885936421519415 5
0.019748653500897665 0.06312868519863545 0.20427384392103284 0.2806739096741099 0.3970183798502382 0.18110690562931725 6
0.08027812895069532 0.1612404297258102 0.19271863870201822 0.19271863870201822 0.37342727730246605 0.1795955452911654 10
0.07281795511221945 0.27221768159030435 0.3283582089552239 0.3283582089552239 0.40839694656488545 0.2933850317200839 11
0.0 0.0 0.0 0.16666666666666666 0.21666666666666667 0.08054119556015157 12
0.05582922824302135 0.0709812108559499 0.0709812108559499 0.0905848787446505 0.33056564608199274 0.08654498357329841 13
0.0 0.10344827586206896 0.15540887934766923 0.15625 0.24052109663620452 0.1328184147471783 14
0.01680672268907563 0.13253012048192772 0.20833333333333334 0.21435121503897292 0.22827938671209536 0.1763744729579053 15
