lw lq med uq uw avg pos
0.04996817313812858 0.1301546391752577 0.25348749762403894 0.47293094566213145 0.5035841932532723 0.28706387280868584 1
0.06997455470737914 0.2608695652173913 0.2608695652173913 0.3170731707317073 0.47955390334572495 0.2785302562462937 2
0.0 0.07746478873239436 0.0926434743665984 0.30617977528089885 0.431004560681277 0.16346581136236582 3
0.015444015444015446 0.025974025974025976 0.2020539602146289 0.3888506538196834 0.47430081260282164 0.20762743026482885 4
0.0 0.0 0.05361762609983925 0.2869757174392936 0.4950173310225303 0.14146590764380493 5
0.005681818181818182 0.046511627906976744 0.10343496719413353 0.17777777777777778 0.43835093378783946 0.15305209839246384 6
0.1301546391752577 0.1301546391752577 0.3015427924186946 0.47293094566213145 0.47293094566213145 0.3015427924186946 10
0.2222222222222222 0.2608695652173913 0.2889713679745493 0.3170731707317073 0.3170731707317073 0.28038306953117836 11
0.0 0.0 0.1533969809496605 0.30617977528089885 0.35258512471801035 0.16308921386710634 12
0.025974025974025976 0.025974025974025976 0.23490672734747847 0.3888506538196834 0.3888506538196834 0.211994737805292 13
0.0 0.0 0.04286007536859692 0.2869757174392936 0.2916666666666667 0.1417227193231526 14
0.027709119292311696 0.046511627906976744 0.10343496719413353 0.17777777777777778 0.43835093378783946 0.16562457723215118 15
0.06764168190127971 0.1301546391752577 0.22899056675728274 0.36646603114240195 0.47293094566213145 0.24102765582037794 19
0.2222222222222222 0.2608695652173913 0.2608695652173913 0.3170731707317073 0.4327788382874284 0.2894492764600615 20
0.0 0.0 0.16086005394066527 0.30617977528089885 0.35258512471801035 0.1588012985130964 21
0.02366863905325444 0.025974025974025976 0.30989767550295977 0.3888506538196834 0.40429338103756707 0.22051913151576513 22
0.0 0.010350441928981238 0.035830705904702234 0.27104488049732833 0.38563552700121556 0.11634043622309001 23
0.02194125471672503 0.046511627906976744 0.1029906594249772 0.1242179283533158 0.43835093378783946 0.1350345064878769 24
0.056915949702183985 0.14261196469434456 0.26159514656065863 0.43011740472927196 0.6358497662265519 0.2911228241232117 28
0.09051537462104807 0.21271008403361344 0.2608695652173913 0.3037252516531601 0.49781659388646293 0.2646025043401472 29
0.0 0.07746478873239436 0.10295257785243572 0.3146668151443601 0.431004560681277 0.17907477616075548 30
0.021164021164021166 0.053368506493506496 0.18349581260945977 0.38195558446833366 0.433432581880051 0.20467951929817554 31
0.0 0.0 0.050238033434143806 0.2229248987767237 0.3433179723502304 0.10591321496175188 32
0.022477522477522476 0.046511627906976744 0.047198050817960316 0.10416738669855727 0.40429338103756707 0.09201092247563217 33
0.05267456104532462 0.12079126760928448 0.18318232936802636 0.43361906491937974 0.6149653121902874 0.2683160102241688 37
0.06997455470737914 0.2095144526163466 0.2574713743871749 0.3092004577479353 0.43859649122807015 0.24895700699952572 38
0.0 0.03620689655172414 0.19131299734748008 0.27216537912224315 0.42857142857142855 0.16937446230087153 39
0.014084507042253523 0.025974025974025976 0.24350636747310325 0.3888506538196834 0.4499504459861249 0.21751986639053758 40
0.0 0.0 0.03401823796043091 0.26121191147868444 0.3782212609251502 0.10517614866372785 41
0.005681818181818182 0.046511627906976744 0.09649122807017543 0.15396839688818786 0.43835093378783946 0.13135054000935484 42
0.019607843137254905 0.08596450217895843 0.2686872517249975 0.3936327488832899 0.6793634490635966 0.2630713247692211 46
0.02902208201892744 0.1721257174106488 0.22960262486328836 0.298149161884627 0.38896457765667575 0.22499124414200622 47
0.0 0.0 0.09079894947819475 0.2677202590154271 0.33624503834088704 0.12937077287592058 48
0.015444015444015446 0.025974025974025976 0.19877365491132315 0.38380401905413497 0.5044642857142857 0.20901379553728242 49
0.0 0.0 0.03602350073596665 0.23510692464358451 0.4950173310225303 0.10509311893665754 50
0.011135857461024499 0.046444414571851056 0.07822405275970284 0.12646716295213736 0.43588659956507897 0.11640424375072683 51
