lw lq med uq uw avg pos
0.05708573291266789 0.3801889104177481 0.47293094566213145 0.47293094566213145 0.6793634490635966 0.4269375156999543 1
0.02902208201892744 0.2222222222222222 0.2608695652173913 0.2608695652173913 0.33356258596973865 0.24327497414474453 2
0.014652014652014652 0.2613390928725702 0.30617977528089885 0.3065554582921176 0.431004560681277 0.2797626114548315 3
0.19875682991628654 0.3758878226234307 0.3888506538196834 0.3888506538196834 0.5044642857142857 0.37587954966564285 4
0.0 0.14737348881994222 0.2869757174392936 0.2869757174392936 0.4950173310225303 0.22330188711785884 5
0.011135857461024499 0.0414773751740772 0.17484126984126985 0.40429338103756707 0.43835093378783946 0.2070951764330455 6
0.019607843137254905 0.10537454704485817 0.1301546391752577 0.1301546391752577 0.34540389972144847 0.12860361755816857 10
0.04032439738679883 0.2558711580840005 0.3170731707317073 0.3170731707317073 0.49781659388646293 0.2883570550955202 11
0.0 0.0 0.0 0.07746478873239436 0.42857142857142855 0.041446789151492504 12
0.014084507042253523 0.025974025974025976 0.025974025974025976 0.06286316309153789 0.26914153132250584 0.04783358048232618 13
0.0 0.0 0.0 0.02351901085000066 0.25531914893617025 0.016325961525890095 14
0.005681818181818182 0.046511627906976744 0.09649122807017543 0.10343496719413353 0.1277173913043478 0.07731133817716615 15
