lw lq med uq uw avg pos
0.08512064343163539 0.19271863870201822 0.22664659809481547 0.42231194341016864 0.42839453030465835 0.28612816073167247 1
0.08798283261802575 0.1896551724137931 0.22514204545454547 0.3283582089552239 0.40839694656488545 0.2533530882032107 2
0.0 0.10048923679060665 0.16666666666666666 0.2414227063538169 0.31802044775914023 0.15346817384115283 3
0.05821917808219178 0.0709812108559499 0.18791204746699144 0.27020525978191146 0.33056564608199274 0.1716876951538131 4
0.02962962962962963 0.15625 0.16190353265261703 0.20473157415832574 0.24292562239059842 0.17213907822034422 5
0.01680672268907563 0.13253012048192772 0.21435121503897292 0.21920058404818396 0.3575761114164269 0.1861512609887732 6
0.08027812895069532 0.19271863870201822 0.2314051129069806 0.4115677847863264 0.42231194341016864 0.2595746681099522 10
0.04331348132106118 0.1896551724137931 0.20662287903667215 0.3283582089552239 0.37621696801112653 0.23720271823456932 11
0.0 0.15165907089965544 0.1677687351644625 0.2538739687418372 0.31802044775914023 0.16309741497432023 12
0.0648854961832061 0.0709812108559499 0.1944112711466259 0.27020525978191146 0.2942947967207629 0.1723705463123184 13
0.0 0.10363247863247863 0.15625 0.20473157415832574 0.24126943338044457 0.14437413617859113 14
0.03622135271101175 0.13253012048192772 0.21211433756805806 0.21920058404818396 0.3970183798502382 0.1823249722257084 15
0.08598510494245092 0.19271863870201822 0.2180415289715704 0.42231194341016864 0.4896994678293579 0.26871894832914206 19
0.07281795511221945 0.1896551724137931 0.203125 0.3283582089552239 0.388487724365587 0.24128341484497445 20
0.0 0.0 0.16666666666666666 0.19534221919395928 0.31802044775914023 0.13338108947535504 21
0.05582922824302135 0.0709812108559499 0.21051706822660876 0.27020525978191146 0.3033965593295103 0.17836502884550173 22
0.0 0.10226380600497395 0.15625 0.20473157415832574 0.246537854735981 0.14349746251470943 23
0.019748653500897665 0.13253012048192772 0.20002604845011723 0.217234262125903 0.3053914028633605 0.1736668863329806 24
