lw lq med uq uw avg pos
0.04147982062780269 0.22645739910313897 0.2537906624473207 0.4864245957510356 0.5281777653417589 0.3275876216344771 1
0.09181969949916528 0.16666666666666666 0.23994212309429702 0.43333333333333335 0.5282051282051282 0.2903793914549584 2
0.0 0.062426681837989495 0.18333333333333332 0.2983497581610851 0.398574144486692 0.17747512295998752 3
0.013377926421404684 0.013377926421404684 0.14801278113032046 0.2893725992317542 0.2960426179604262 0.15065517999673902 4
0.0 0.0 0.0891793555040939 0.1908957415565345 0.3414317420030843 0.10078083753589795 5
0.016666666666666666 0.16099773242630386 0.19533527696793004 0.337310781535676 0.49906599571290566 0.23933186495636094 6
0.22645739910313897 0.22645739910313897 0.3564409974270873 0.4864245957510356 0.4864245957510356 0.35644099742708735 10
0.16666666666666666 0.16666666666666666 0.3 0.43333333333333335 0.43333333333333335 0.3 11
0.0 0.0 0.18333333333333332 0.21063468992248063 0.398574144486692 0.16617705519739562 12
0.013377926421404684 0.013377926421404684 0.16542620992977844 0.2893725992317542 0.2893725992317542 0.15371708734377929 13
0.0 0.0 0.08260214105715606 0.1908957415565345 0.19444444444444445 0.10128175632361992 14
0.13333333333333333 0.15408163265306124 0.19533527696793004 0.337310781535676 0.425476029983427 0.2533965647125239 15
0.04147982062780269 0.1928251121076233 0.2325224071702945 0.31030571463277934 0.4864245957510356 0.2608694855599607 19
0.16666666666666666 0.16666666666666666 0.22679127725856696 0.41652856896254103 0.43333333333333335 0.27727157047560635 20
0.0 0.0 0.1605301914580265 0.18795530347763317 0.398574144486692 0.14891838655474998 21
0.013377926421404684 0.013377926421404684 0.2605185946498395 0.2893725992317542 0.2893725992317542 0.1647513249664823 22
0.0 0.010033444816053512 0.09770008293563415 0.1908957415565345 0.2658576366547457 0.10582138681844461 23
0.12918564692719572 0.15408163265306124 0.19227773713152868 0.3013571448077346 0.425476029983427 0.22158626916819452 24
0.16201117318435754 0.23561673925062115 0.26604918475079287 0.3500893920972518 0.4864245957510356 0.30452082474506836 28
0.058559820678061085 0.16666666666666666 0.19267009300048948 0.38301200078693687 0.5282051282051282 0.2626818438432368 29
0.0 0.18333333333333332 0.18333333333333332 0.35640648011782033 0.398574144486692 0.2342047216730116 30
0.013377926421404684 0.03445434707620319 0.15174799161837677 0.26094750320102433 0.2893725992317542 0.1489149809282171 31
0.0 0.0 0.06111111111111111 0.1908957415565345 0.3414317420030843 0.09837742816382312 32
0.1325478645066274 0.13333333333333333 0.19062110590514453 0.2518896447467876 0.425476029983427 0.20662740121674233 33
0.04147982062780269 0.1809524852443332 0.23439416638878202 0.3251399400528936 0.4864245957510356 0.25390208999161534 37
0.058559820678061085 0.16666666666666666 0.20889165160758527 0.2965601160150152 0.4615597275628942 0.24607322199124335 38
0.0 0.035046728971962614 0.18333333333333332 0.29989132017059805 0.35640648011782033 0.17341185892512836 39
0.013377926421404684 0.013377926421404684 0.2018094460691892 0.26094750320102433 0.2893725992317542 0.15450701641183212 40
0.0 0.0 0.04530699313670933 0.1655648535071223 0.24017055655296232 0.08099116719013812 41
0.016666666666666666 0.13333333333333333 0.19227773713152868 0.27286470143613 0.4815223537317225 0.22239964934645418 42
0.013377926421404684 0.09596791791546612 0.22645739910313897 0.38701502070720883 0.5281777653417589 0.23815164884581197 46
0.02253797158255757 0.16666666666666666 0.20337690387839968 0.2830298042873204 0.49394463667820065 0.2364769659117555 47
0.0 0.0 0.17193176239567992 0.27927787686183136 0.374293690073227 0.15334892577327017 48
0.013377926421404684 0.013377926421404684 0.22879072787840687 0.26094750320102433 0.317797695262484 0.1551524688191583 49
0.0 0.0 0.02373746435670327 0.14958033573141485 0.2893725992317542 0.07798519536912038 50
0.04672897196261682 0.13333333333333333 0.18614890400604686 0.30083144368858655 0.5094342204282685 0.22111967894718831 51
