lw lq med uq uw avg pos
0.08512064343163539 0.19271863870201822 0.22664659809481547 0.42231194341016864 0.42839453030465835 0.28612816073167247 1
0.08798283261802575 0.1896551724137931 0.22514204545454547 0.3283582089552239 0.40839694656488545 0.2533530882032107 2
0.0 0.10048923679060665 0.16666666666666666 0.2414227063538169 0.31802044775914023 0.15346817384115283 3
0.05821917808219178 0.0709812108559499 0.18791204746699144 0.27020525978191146 0.33056564608199274 0.1716876951538131 4
0.02962962962962963 0.15625 0.16190353265261703 0.20473157415832574 0.24292562239059842 0.17213907822034422 5
0.01680672268907563 0.13253012048192772 0.21435121503897292 0.21920058404818396 0.3575761114164269 0.1861512609887732 6
0.08067826049461352 0.19271863870201822 0.22959908737027596 0.36015521571218834 0.42231194341016864 0.2631249476424562 10
0.12903225806451613 0.1896551724137931 0.2176784199684963 0.3283582089552239 0.40839694656488545 0.2539190942267139 11
0.0 0.0 0.1677687351644625 0.2023810340006396 0.31802044775914023 0.1429083859984116 12
0.0648854961832061 0.0709812108559499 0.23339132551138952 0.27020525978191146 0.29322448979591836 0.17801661663045348 13
0.0069605568445475635 0.12868908716540836 0.16038680513832862 0.20473157415832574 0.246537854735981 0.15670767378057082 14
0.03622135271101175 0.13253012048192772 0.20143763834610534 0.21772584260647324 0.3053914028633605 0.17980940169689777 15
0.08512064343163539 0.19271863870201822 0.22955418269209632 0.31480357714550694 0.45857178967637735 0.2571822207387131 19
0.04331348132106118 0.18697385910500666 0.23148475214882844 0.3283582089552239 0.36792452830188677 0.23968248798115446 20
0.0 0.0 0.16666666666666666 0.174366036500637 0.31802044775914023 0.13594940375531964 21
0.06028368794326241 0.0709812108559499 0.23802050877994504 0.27020525978191146 0.3033965593295103 0.18050375832049229 22
0.037267080745341616 0.09591855455528914 0.15625 0.20473157415832574 0.24126943338044457 0.14740409377722472 23
0.032624758440377405 0.13253012048192772 0.2132327763035155 0.21772584260647324 0.3053914028633605 0.19078085562829503 24
0.08512064343163539 0.19102139108681515 0.21528508010121883 0.3565539023572022 0.42231194341016864 0.25247112506187197 28
0.13265000726927748 0.18032786885245902 0.203125 0.2943063878125298 0.35661764705882354 0.22934661294291267 29
0.0 0.061567164179104475 0.16666666666666666 0.2576501391990568 0.31802044775914023 0.15872285522488902 30
0.05582922824302135 0.0709812108559499 0.21585971826738914 0.27020525978191146 0.33056564608199274 0.17821061772934477 31
0.048484848484848485 0.10226380600497395 0.13636363636363635 0.18936070458275123 0.23289564616447825 0.14022903566369188 32
0.03622135271101175 0.13253012048192772 0.21435121503897292 0.27510204081632655 0.3970183798502382 0.1954446856713395 33
0.08512064343163539 0.19106534819487064 0.22849752830969977 0.3784554812775084 0.4896994678293579 0.25990083794736746 37
0.11022382011423391 0.1896551724137931 0.20514319111630624 0.29577417286132696 0.3384615384615385 0.23521086749073047 38
0.0 0.0 0.1677687351644625 0.21740911585280687 0.31802044775914023 0.14840851524239643 39
0.061930783242258654 0.07453817576521242 0.21242479033470874 0.27020525978191146 0.2942947967207629 0.17496009796849868 40
0.0 0.08669731593598066 0.14762086476648956 0.18434070135158925 0.23565485786501833 0.13326272083180024 41
0.03622135271101175 0.11851831382440181 0.18507703836209377 0.21772584260647324 0.3755390418114234 0.17348847113593063 42
0.08027812895069532 0.19217360879465128 0.2164800563983978 0.3818842519220512 0.42231194341016864 0.2534406369505501 46
0.07281795511221945 0.1896551724137931 0.203125 0.30138779785284103 0.38765466816647914 0.23427735587068169 47
0.0 0.02875399361022364 0.16666666666666666 0.22826498179206972 0.30820408599850246 0.14778388306769594 48
0.05821917808219178 0.07998852374932026 0.17722242107985897 0.27020525978191146 0.2734053889480895 0.1702243323602058 49
0.017857142857142856 0.10090047780454935 0.15406188362919132 0.20473157415832574 0.24292562239059842 0.14688457235963148 50
0.01680672268907563 0.12949118571345267 0.18851671557418093 0.217234262125903 0.3496274670366352 0.16818259067979394 51
